utt_id,audio_path,predicted,ground_truth,wer,cer
0c20006bd9,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c20006bd9.flac,सुरचित खेत्र वा,सुरक्षित क्षेत्र वा,0.6666666666666666,0.3157894736842105
03d873ec02,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03d873ec02.flac,शिजना गर्नमा अप्राय,सृजना गर्नमा प्रयोग,0.6666666666666666,0.3157894736842105
0d0cfc342f,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d0cfc342f.flac,नेपालले यस्तो लागि आफ्नो,नेपालले यसलाई आफ्नो,0.6666666666666666,0.3157894736842105
06eaeedc70,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06eaeedc70.flac,खोजेको आवाष्याक्ता छ,खोजको आवश्यकता छ,0.6666666666666666,0.3125
0f3523ca25,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f3523ca25.flac,बायेको देखिएको छैन।,भएको देखिएको छैन,0.6666666666666666,0.3125
0f8b5679f4,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f8b5679f4.flac,रते हा मैले,र त्यहाँ मैले,0.6666666666666666,0.3076923076923077
058ee3ef9c,/kaggle/working/asr_nepali_data/asr_nepali/data/05/058ee3ef9c.flac,हामीहरु केटी कोचौ,हामीहरू केटी खोज्छौँ,0.6666666666666666,0.3
03f45a2752,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03f45a2752.flac,थाहा भए स्थित दुर्गा,थावे स्थित दुर्गा,0.6666666666666666,0.29411764705882354
02783c98a3,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02783c98a3.flac,अनि पटक बटक आन्दोलनमा,पटक पटक आन्दोलनमा,0.6666666666666666,0.29411764705882354
0e56363fd5,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e56363fd5.flac,कुनै भयो गोली कारण,कुनै भौगोलिक कारण,0.6666666666666666,0.29411764705882354
00045ee2e0,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00045ee2e0.flac,सबै सरकारी कार्यलाई अहिले,सबै सरकारी कार्यालयले,0.6666666666666666,0.2857142857142857
070809d53a,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070809d53a.flac,गर्दा पुटा नहुदै,गर्दा पूर्ण नहुँदै,0.6666666666666666,0.2777777777777778
0c78ee1dec,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c78ee1dec.flac,त्यो नियन्त्र बिल निकाल्ने,नियन्त्रण बिल निकाल्ने,0.6666666666666666,0.2727272727272727
080f51ec89,/kaggle/working/asr_nepali_data/asr_nepali/data/08/080f51ec89.flac,मन्दिरको पाए अर्थत,मन्दिरको बायाँ अर्थात्,0.6666666666666666,0.2727272727272727
0f34f6b37a,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f34f6b37a.flac,सित्त भइसकेको सो,सिद्ध भइसकेको छ,0.6666666666666666,0.26666666666666666
035cadbf56,/kaggle/working/asr_nepali_data/asr_nepali/data/03/035cadbf56.flac,थिएगा नाको नगर वा,ठेगानाको नगर वा,0.6666666666666666,0.26666666666666666
083c4a1bcd,/kaggle/working/asr_nepali_data/asr_nepali/data/08/083c4a1bcd.flac,यस्तो प्रकारका छन्।,यस प्रकारका छन्,0.6666666666666666,0.26666666666666666
02af830700,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02af830700.flac,तारिज गेवसन एक,टाइरिस गिवसन एक,0.6666666666666666,0.26666666666666666
0ff6f06472,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0ff6f06472.flac,प्रगतीसील लेखक संग,प्रगतिशील लेखक सङ्घ,0.6666666666666666,0.2631578947368421
0ac7c7deb6,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0ac7c7deb6.flac,टकाल जीु यहाँ आफ्नो,ढकालज्यू यहाँ आफ्नो,0.6666666666666666,0.2631578947368421
0e85006a70,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e85006a70.flac,उनका नाम पुझोशकार,उनका नाममा पुरस्कार,0.6666666666666666,0.2631578947368421
0a1212e9ef,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a1212e9ef.flac,छित्रमा आफ्नो गुरु,क्षेत्रमा आफ्नो गुरू,0.6666666666666666,0.25
0a15894a63,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a15894a63.flac,आराम्ब भएको छ।,आरम्भ भएको छ,0.6666666666666666,0.25
030dc7363a,/kaggle/working/asr_nepali_data/asr_nepali/data/03/030dc7363a.flac,खाप्दे पाली भन्दा,खाद्य बाली भन्दा,0.6666666666666666,0.25
050f5fdfe0,/kaggle/working/asr_nepali_data/asr_nepali/data/05/050f5fdfe0.flac,हुने जस्तो शब्दा,हुने दोस्रो शब्द,0.6666666666666666,0.25
08184b3bb4,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08184b3bb4.flac,पेरी सेँच जर्मनबाट,पेरिस सेन्ट जर्मनबाट,0.6666666666666666,0.25
030ad4deb2,/kaggle/working/asr_nepali_data/asr_nepali/data/03/030ad4deb2.flac,पहेको मंगलमा सबैभन्दा,भएको मङ्गलमा सबैभन्दा,0.6666666666666666,0.23809523809523808
01d1915fed,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01d1915fed.flac,चलचित्रमा हबिनै गरि,चलचित्रमा अभिनय गरिन्,0.6666666666666666,0.23809523809523808
096dd393ad,/kaggle/working/asr_nepali_data/asr_nepali/data/09/096dd393ad.flac,नेवार जातीले गतमा,नेवार जातिले गर्न,0.6666666666666666,0.23529411764705882
0604e9d5ce,/kaggle/working/asr_nepali_data/asr_nepali/data/06/0604e9d5ce.flac,ग्रावन गरी सन्याशी,ग्रहण गरी सन्यासी,0.6666666666666666,0.23529411764705882
0ee5a3c90e,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0ee5a3c90e.flac,जारी गरे जस्तो वारा,जारी गरे जसद्वारा,0.6666666666666666,0.23529411764705882
0b7d5f5c63,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b7d5f5c63.flac,हुन्छ त्यहाँ रिद्धी सिध्धीको,हुन्छ त्यहाँ ऋद्धिसिद्धिको,0.6666666666666666,0.23076923076923078
0e5e866702,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e5e866702.flac,सहयुक पनि गरे।,सहयोग पनि गरे,0.6666666666666666,0.23076923076923078
028e6419da,/kaggle/working/asr_nepali_data/asr_nepali/data/02/028e6419da.flac,अह्मता बाउत जिल्ला भारतको,अहमदाबाद जिल्ला भारतको,0.6666666666666666,0.22727272727272727
04c850d3fc,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04c850d3fc.flac,एउटा मात्दामिक विद्यालाई,एउटा माध्यमिक विद्यालय,0.6666666666666666,0.22727272727272727
0a8f76918d,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a8f76918d.flac,सँगीय खजानमा दनको,सङ्घीय खजानमा धनको,0.6666666666666666,0.2222222222222222
0b0a5e163e,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b0a5e163e.flac,सरिरमा रक्त प्रहा,शरीरमा रक्त प्रवाह,0.6666666666666666,0.2222222222222222
0da0aa9771,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0da0aa9771.flac,उदाउली भनेको पाइन्छ।,उधौली भनेको पाइन्छ,0.6666666666666666,0.2222222222222222
002668d6ff,/kaggle/working/asr_nepali_data/asr_nepali/data/00/002668d6ff.flac,आएको छुरा,आएको छु र,0.6666666666666666,0.2222222222222222
023bc9bcb4,/kaggle/working/asr_nepali_data/asr_nepali/data/02/023bc9bcb4.flac,सुलको कटौटीमा बजार,शुल्क कटौतीमा बजार,0.6666666666666666,0.2222222222222222
0f8e50fa62,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f8e50fa62.flac,आफ्नो सुमधुर औँ आजले,आफ्नो सुमधुर आवजले,0.6666666666666666,0.2222222222222222
067c9b30ee,/kaggle/working/asr_nepali_data/asr_nepali/data/06/067c9b30ee.flac,तासा पस्तुल हो,भाषा पस्तुन हो,0.6666666666666666,0.21428571428571427
030f931d62,/kaggle/working/asr_nepali_data/asr_nepali/data/03/030f931d62.flac,जन्य रुग पनुति,जन्य रोग पनौती,0.6666666666666666,0.21428571428571427
069d895ef9,/kaggle/working/asr_nepali_data/asr_nepali/data/06/069d895ef9.flac,रातो कार्पाई,रातो कार्ड पाइ,0.6666666666666666,0.21428571428571427
0f9e37123f,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f9e37123f.flac,बियुहरु निकालेका थिए।,बिउहरू निकालेका थिए,0.6666666666666666,0.21052631578947367
072a2ebc73,/kaggle/working/asr_nepali_data/asr_nepali/data/07/072a2ebc73.flac,विष्चिक राषी भनिन्छ,वृश्चिक राशि भनिन्छ,0.6666666666666666,0.21052631578947367
006e67532f,/kaggle/working/asr_nepali_data/asr_nepali/data/00/006e67532f.flac,दाराहरु बाटा पानी आउन,धाराहरूबाट पानी आउन,0.6666666666666666,0.21052631578947367
02bf360040,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02bf360040.flac,जोहरु पनि लामघुट्टेहरुले,ज्वरो पनि लामखुट्टेहरूले,0.6666666666666666,0.20833333333333334
01e552efaf,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01e552efaf.flac,बिरु त आन्दोलन गरिरह्यो,विरूद्ध आन्दोलन गरिरह्यो,0.6666666666666666,0.20833333333333334
03ad05d95e,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03ad05d95e.flac,उहाका छोरा रबी,उहाँका छोरा रवि,0.6666666666666666,0.2
0e053fcbc3,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e053fcbc3.flac,युना निचिकित्साको मत,यूनानी चिकित्साको मत,0.6666666666666666,0.2
0a9ed042d4,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a9ed042d4.flac,ब्याउस्था थियो त्यहा,व्यवस्था थियो त्यहाँ,0.6666666666666666,0.2
0b2394b739,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b2394b739.flac,कीती कुनै,कि ती कुनै,0.6666666666666666,0.2
01f71cec1d,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01f71cec1d.flac,गनिस्ट सम्बन्ध रहन्छ।,घनिष्ठ सम्बन्ध रहन्छ,0.6666666666666666,0.2
0e8c65c17a,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e8c65c17a.flac,हो हिन्सा नगर्नु।,हो हिंसा नगर्नु,0.6666666666666666,0.2
0fc50ca865,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0fc50ca865.flac,बन्दिनुमा गइ महादेवको,मन्दिरमा गई महादेवको,0.6666666666666666,0.2
097c947e6e,/kaggle/working/asr_nepali_data/asr_nepali/data/09/097c947e6e.flac,कत्षान्ड र स्पैनको,कक्ष्यान्ड र स्पेनको,0.6666666666666666,0.2
04009474b4,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04009474b4.flac,पदार्थ बिज्ञन विवागरलाई,पदार्थ विज्ञान विभागहरूलाई,0.6666666666666666,0.19230769230769232
024c6395ea,/kaggle/working/asr_nepali_data/asr_nepali/data/02/024c6395ea.flac,अन्तरम विभागमा बिषम,अन्तरङ्ग विभागमा विषम,0.6666666666666666,0.19047619047619047
089ec9ab83,/kaggle/working/asr_nepali_data/asr_nepali/data/08/089ec9ab83.flac,जिल्लाहहरु मिलेर अन्छल,जिल्लाहरू मिलेर अञ्चल,0.6666666666666666,0.19047619047619047
00d54bbd2d,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00d54bbd2d.flac,भने पुर्विभागको,भने पूर्वी भागको,0.6666666666666666,0.1875
0e2cc53e2d,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e2cc53e2d.flac,छ सिरैकीमा पनि छन्।,सिरैकीमा पनि छन्,0.6666666666666666,0.1875
07623ca303,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07623ca303.flac,पनि रुजदै जान्छ।,पनि रुच्दै जान्छ,0.6666666666666666,0.1875
0917cf422a,/kaggle/working/asr_nepali_data/asr_nepali/data/09/0917cf422a.flac,अन्ते गरेर फेरी,अन्त्य गरेर फेरि,0.6666666666666666,0.1875
0706cb1b9c,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0706cb1b9c.flac,त्यतिबेला उनको सरीले बाट,त्यतिबेला उनको शरीरबाट,0.6666666666666666,0.18181818181818182
006bee0ec1,/kaggle/working/asr_nepali_data/asr_nepali/data/00/006bee0ec1.flac,भोमी देख्र सकिन्छ,भूमि देख्न सकिन्छ,0.6666666666666666,0.17647058823529413
0187112ce8,/kaggle/working/asr_nepali_data/asr_nepali/data/01/0187112ce8.flac,काश्टीको यात्र गरी,काशीको यात्रा गरी,0.6666666666666666,0.17647058823529413
0cc6b9a4df,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0cc6b9a4df.flac,युगीय इसाइ सब्ताह,युगीय ईसाई सप्ताह,0.6666666666666666,0.17647058823529413
0af8ab67b7,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0af8ab67b7.flac,पुर्न रुपले आफ्नो,पूर्ण रूपले आफ्नो,0.6666666666666666,0.17647058823529413
00ffcffc98,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00ffcffc98.flac,कुराहरु त छैछन्,कुराहरू त छँदैछन्,0.6666666666666666,0.17647058823529413
0be968d326,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0be968d326.flac,नाम दिएको छ।,नाम दिइएको छ,0.6666666666666666,0.16666666666666666
03e4ef424a,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03e4ef424a.flac,युदमा उसका समस्थ,युद्धमा उसका समस्त,0.6666666666666666,0.16666666666666666
01b65df6fb,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01b65df6fb.flac,दिनमा कांग्रेस अधक्षको,दिनमा काङ्ग्रेस अध्यक्षको,0.6666666666666666,0.16
053c0f975d,/kaggle/working/asr_nepali_data/asr_nepali/data/05/053c0f975d.flac,पछि बिरामीले केहि,यसपछि बिरामीले केही,0.6666666666666666,0.15789473684210525
021ce390b9,/kaggle/working/asr_nepali_data/asr_nepali/data/02/021ce390b9.flac,प्राचिन गुर्खा राज्य,प्राचीन गोरखा राज्य,0.6666666666666666,0.15789473684210525
0721aad0a4,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0721aad0a4.flac,करुङ जिल्ला भारती,करुड़ जिल्ला भारतीय,0.6666666666666666,0.15789473684210525
0f6ac20a7e,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f6ac20a7e.flac,सम्झेर तेसको रस्पान,सम्झेर त्यसको रसपान,0.6666666666666666,0.15789473684210525
06a41934c9,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06a41934c9.flac,अस्तानतरण गरिएको छ।,हस्तान्तरण गरिएको छ,0.6666666666666666,0.15789473684210525
0ffef4bd14,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0ffef4bd14.flac,पहिलो लसिका ग्रन्ती,पहिलो लसीका ग्रन्थि,0.6666666666666666,0.15789473684210525
0c69a44a94,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c69a44a94.flac,भारतमा पढ्चलित केहि,भारतमा प्रचलित केही,0.6666666666666666,0.15789473684210525
05e9081f10,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05e9081f10.flac,सम्प्रेशन गडेका सबै,सम्प्रेषण गरेका सबै,0.6666666666666666,0.15789473684210525
024a580e57,/kaggle/working/asr_nepali_data/asr_nepali/data/02/024a580e57.flac,सोहेक कुराको जानकारे,सोही कुराको जानकारी,0.6666666666666666,0.15789473684210525
070890dc70,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070890dc70.flac,दिलीलाई उसको उच्चा,दिल्लीलाई उसको उच्च,0.6666666666666666,0.15789473684210525
0d992e0381,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d992e0381.flac,छानो भयका छन्।,छानो भएका छन्,0.6666666666666666,0.15384615384615385
07d7281012,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07d7281012.flac,जिल्लाको अन्तरिक प्रिटनलाई,जिल्लाको आन्तरिक पर्यटनलाई,0.6666666666666666,0.15384615384615385
0e8c1b6c64,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e8c1b6c64.flac,कम्तिमा ए करब,कम्तिमा १ अरब,0.6666666666666666,0.15384615384615385
00d2c6cac2,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00d2c6cac2.flac,बिलाट राजाको दरबारमा,विराट राजाको दरवारमा,0.6666666666666666,0.15
058bdc0eec,/kaggle/working/asr_nepali_data/asr_nepali/data/05/058bdc0eec.flac,जान्मेको अमिता बच्चन,जन्मेका अमिताभ बच्चन,0.6666666666666666,0.15
0c445f5f38,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c445f5f38.flac,किनभने धेरै जस्तो विकास,किनभने धेरैजसो विकास,0.6666666666666666,0.15
041ba1cfcf,/kaggle/working/asr_nepali_data/asr_nepali/data/04/041ba1cfcf.flac,तथा अनुसन नलाई चार,तथा अनुसन्धानलाई चार,0.6666666666666666,0.15
0f72c5dbfb,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f72c5dbfb.flac,जनाले यसकार एक्रमको,जनाले यस कार्यक्रमको,0.6666666666666666,0.15
05886badaf,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05886badaf.flac,प्रेमेजु सिक्किम धार्जिली,प्रेमेजुङ सिक्किम दार्जिलिङ,0.6666666666666666,0.14814814814814814
061078cccb,/kaggle/working/asr_nepali_data/asr_nepali/data/06/061078cccb.flac,महत्वपुर्ण परिवर्तन गरियो।,महत्त्वपूर्ण परिवर्तन गरियो,0.6666666666666666,0.14814814814814814
0216c3c546,/kaggle/working/asr_nepali_data/asr_nepali/data/02/0216c3c546.flac,राजय संवितिको सचिवालय,राज्य समितिको सचिवालय,0.6666666666666666,0.14285714285714285
037e1cd11e,/kaggle/working/asr_nepali_data/asr_nepali/data/03/037e1cd11e.flac,न्यानु पन्का साथ निभाउन,न्यानोपनका साथ निभाउन,0.6666666666666666,0.14285714285714285
0e51101853,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e51101853.flac,उनले पर्शो रामलाई यस्तो,उनले परशुरामलाई यस्तो,0.6666666666666666,0.14285714285714285
0313563e50,/kaggle/working/asr_nepali_data/asr_nepali/data/03/0313563e50.flac,प्रकरो स्वावका यिनलाई,प्रखर स्वभावका यिनलाई,0.6666666666666666,0.14285714285714285
0adb364a40,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0adb364a40.flac,लेखीको भए मौलाई,लेखेको भए मलाई,0.6666666666666666,0.14285714285714285
0b836cf7f4,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b836cf7f4.flac,खाली पन्नाहरु बढ्छन्,खालि पान्नाहरू बढ्छन्,0.6666666666666666,0.14285714285714285
01674beacc,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01674beacc.flac,पाच देखि आठ सय,पाँचदेखि आठ सय,0.6666666666666666,0.14285714285714285
0baedc9584,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0baedc9584.flac,मेहेन्दो ए उपन्यासकी,म्हेन्दो यस उपन्यासकी,0.6666666666666666,0.14285714285714285
0d69931e62,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d69931e62.flac,जनता दारा गरिएको यही,जनताद्वारा गरिएको यही,0.6666666666666666,0.14285714285714285
06458f45c7,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06458f45c7.flac,अन्छलमा पर्ने काठमाडौ,अञ्चलमा पर्ने काठमाडौँ,0.6666666666666666,0.13636363636363635
01e7a487bf,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01e7a487bf.flac,जन्वादी तरिकाले उहाहरु,जनवादी तरिकाले उहाँहरू,0.6666666666666666,0.13636363636363635
03bd84cc97,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03bd84cc97.flac,गरितको शान्ता मोनिकाको,खरिदको सान्ता मोनिकाको,0.6666666666666666,0.13636363636363635
0ce85a0873,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0ce85a0873.flac,अनि भयो गरेका थिए,अनिभय गरेका थिए,0.6666666666666666,0.13333333333333333
0ba9271cf4,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0ba9271cf4.flac,ओजेल भएको हुदा,ओझेल भएको हुँदा,0.6666666666666666,0.13333333333333333
0e8a19bda9,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e8a19bda9.flac,बेडा परेवा हास,भेडा परेवा हाँस,0.6666666666666666,0.13333333333333333
0a8a17ca92,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a8a17ca92.flac,परसुरामले सम्बुद्रलाई पछि,परशुरामले समुद्रलाई पछि,0.6666666666666666,0.13043478260869565
07520db56f,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07520db56f.flac,ढुंगे धाराको सब्यतालाई,ढुङ्गे धाराको सभ्यतालाई,0.6666666666666666,0.13043478260869565
070e7112f9,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070e7112f9.flac,यो महिलाहरुलाई राजनाइतिक,यो महिलाहरूलाई राजनैतिक,0.6666666666666666,0.13043478260869565
0a73e6472f,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a73e6472f.flac,जोला समान राखेर,झोला सामान राखेर,0.6666666666666666,0.125
017a9de2b6,/kaggle/working/asr_nepali_data/asr_nepali/data/01/017a9de2b6.flac,धेरै स्वतत्रता अन्दोलन,धेरै स्वतन्त्रता आन्दोलन,0.6666666666666666,0.125
02dd1ffa78,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02dd1ffa78.flac,भने तपाईले केहि,भने तपाईँले केही,0.6666666666666666,0.125
0b4a2b8631,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b4a2b8631.flac,उत्तर मुराधा बाध जिल्लाका,उत्तर मुरादाबाद जिल्लाका,0.6666666666666666,0.125
0abad5804b,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0abad5804b.flac,स्थिति आइपरीको छ।,स्थिति आइपरेको छ,0.6666666666666666,0.125
0f3217d4e9,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f3217d4e9.flac,रुपमा घोशित थियो,रूपमा घोषित थियो,0.6666666666666666,0.125
05d60f84de,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05d60f84de.flac,जुन तीन ताका सायद,जुन तिनताका सायद,0.6666666666666666,0.125
0e79726574,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e79726574.flac,बाखो बिराउन ठाले,पाखो बिराउन थाले,0.6666666666666666,0.125
0f60694983,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f60694983.flac,स्वालबाट सामान्य स्पतालका,स्थलबाट सामान्य अस्पतालका,0.6666666666666666,0.12
0e522c5b38,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e522c5b38.flac,लाब्रेहरुको पनि नियन्त्रन,लाभ्रेहरूको पनि नियन्त्रण,0.6666666666666666,0.12
070e63169a,/kaggle/working/asr_nepali_data/asr_nepali/data/07/070e63169a.flac,संवात र आत्मपरक्ता,संवाद र आत्मपरकता,0.6666666666666666,0.11764705882352941
0df388d0a2,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0df388d0a2.flac,पाच वर्षकै गलिलो,पाँच वर्षकै कलिलो,0.6666666666666666,0.11764705882352941
04399052c8,/kaggle/working/asr_nepali_data/asr_nepali/data/04/04399052c8.flac,दासहरु रगतले लटपत,दासहरू रगतले लतपत,0.6666666666666666,0.11764705882352941
05970425f1,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05970425f1.flac,हिंषा बढ्दै जादा,हिंसा बढ्दै जाँदा,0.6666666666666666,0.11764705882352941
0b9817930b,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b9817930b.flac,हामी सहभाकी हुदै,हामी सहभागी हुँदै,0.6666666666666666,0.11764705882352941
097df9bc99,/kaggle/working/asr_nepali_data/asr_nepali/data/09/097df9bc99.flac,सुरेशाले दिल्लीमा,सुरेश आले दिल्लीमा,0.6666666666666666,0.1111111111111111
02159549ca,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02159549ca.flac,नदिको किनेरमा तातो,नदीको किनारमा तातो,0.6666666666666666,0.1111111111111111
01c97acfde,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01c97acfde.flac,नर्मधा नदिको डिलमा,नर्मदा नदीको डिलमा,0.6666666666666666,0.1111111111111111
07ceb34940,/kaggle/working/asr_nepali_data/asr_nepali/data/07/07ceb34940.flac,दानीका रुपमा अगाडी,दानीका रूपमा अगाडि,0.6666666666666666,0.1111111111111111
0de2b322c5,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0de2b322c5.flac,सम्बन्धमा निजहरुलाई जान्करी,सम्बन्धमा निजहरूलाई जानकारी,0.6666666666666666,0.1111111111111111
031ee1a9f8,/kaggle/working/asr_nepali_data/asr_nepali/data/03/031ee1a9f8.flac,तपाईको यो आक्रमक,तपाईँको यो आक्रामक,0.6666666666666666,0.1111111111111111
0411980edf,/kaggle/working/asr_nepali_data/asr_nepali/data/04/0411980edf.flac,उनको नाम प्रतिस सहमति,उनको नामप्रति सहमति,0.6666666666666666,0.10526315789473684
02d71e2faf,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02d71e2faf.flac,जवानहरु तैनात गरियो,जवानहरू तैनाथ गरियो,0.6666666666666666,0.10526315789473684
0f593d6258,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f593d6258.flac,अलक क्षेत्र मानिन्छ।,अलग क्षेत्र मानिन्छ,0.6666666666666666,0.10526315789473684
0c6413721e,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c6413721e.flac,एकै हवस्थामा बिकसित,एकै अवस्थामा विकसित,0.6666666666666666,0.10526315789473684
0c5f2665d3,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c5f2665d3.flac,एउटा अक्षेर बाट सनातन,एउटा अक्षरबाट सनातन,0.6666666666666666,0.10526315789473684
0d431b4b96,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0d431b4b96.flac,थारुको जन्म गोवर डिहा,थारुको जन्म गोबरडिहा,0.6666666666666666,0.1
0a94d20839,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a94d20839.flac,दुरो भाग्य यसै अवधिमा,दुर्भाग्य यसै अवधिमा,0.6666666666666666,0.1
06243168e4,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06243168e4.flac,जनकारी भएपछि वार्न,जानकारी भएपछि वार्नर,0.6666666666666666,0.1
0baa8b8af4,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0baa8b8af4.flac,पुरास्कार विजेता किरण,पुरस्कार विजेता किरन,0.6666666666666666,0.1
0a1516422b,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a1516422b.flac,असरहरुको अध्यन अनेक,असरहरूको अध्ययन अनेक,0.6666666666666666,0.1
00f810e052,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00f810e052.flac,भर्ना भएर,भर्ना भए र,0.6666666666666666,0.1
06ab4888d0,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06ab4888d0.flac,कार्कीले खाल सम्म करिब,कार्कीले हालसम्म करिब,0.6666666666666666,0.09523809523809523
02c061d75c,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02c061d75c.flac,कृष्ण दुलाले तपाईलाई,कृष्ण दुलालले तपाईँलाई,0.6666666666666666,0.09090909090909091
